cohort,taxon,n_folds_total,n_positive,n_negative,n_zero,median_coefficient,mean_coefficient,sign_stability
shanghai2022,Brevundimonas,10,0,10,0,-0.0008379259201212785,-0.0009621666122361994,stable_negative
shanghai2022,Bryobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Burkholderia-Caballeronia-Paraburkholderia,10,0,10,0,-0.0011212254059590563,-0.0011498258544011303,stable_negative
shanghai2022,Butyricicoccus,10,7,3,0,0.0030941629511207864,0.004218954839372973,unstable
shanghai2022,Butyricimonas,10,0,10,0,-0.06505450415284927,-0.06973323484911506,stable_negative
shanghai2022,CAG-352,10,10,0,0,0.01210841668710078,0.012706812168951327,stable_positive
shanghai2022,CAG-56,10,10,0,0,0.007800100784966598,0.009501678307196093,stable_positive
shanghai2022,CAG-873,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,CHKCI002,10,10,0,0,0.008222120538078755,0.00905971650953919,stable_positive
shanghai2022,CL500-29 marine group,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Caenimonas,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Campylobacter,10,0,10,0,-0.004309049099836364,-0.004915558683585763,stable_negative
shanghai2022,Candidatus Entotheonella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Candidatus Nitrocosmicus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Candidatus Nitrososphaera,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Candidatus Soleaferrea,10,10,0,0,0.009800253142304404,0.009659477276655812,stable_positive
shanghai2022,Candidatus Solibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Candidatus Udaeobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Castellaniella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Catabacter,10,10,0,0,0.011236381680932255,0.011201025654862817,stable_positive
shanghai2022,Catenibacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Catenibacterium,10,9,1,0,0.007019286206765622,0.0064819148371253535,stable_positive
shanghai2022,Catenisphaera,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Caulobacter,10,0,10,0,-0.000979454189109354,-0.0009908154117894714,stable_negative
shanghai2022,Cellvibrio,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Chelativorans,10,0,10,0,-0.005901535836422707,-0.006510201637665264,stable_negative
shanghai2022,Chitinophaga,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Christensenella,10,10,0,0,0.008696096964225164,0.007844726648290928,stable_positive
shanghai2022,Christensenellaceae R-7 group,10,10,0,0,0.03454330357459055,0.03917426043948291,stable_positive
shanghai2022,Chryseobacterium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Chryseolinea,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Chthoniobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Citricoccus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Citrifermentans,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Citrobacter,10,0,10,0,-0.019376547365049575,-0.021538851991248314,stable_negative
shanghai2022,Cloacibacillus,10,1,9,0,-0.006397323014359638,-0.00926046960111653,stable_negative
shanghai2022,Clostridium sensu stricto 1,10,10,0,0,0.014746009171216788,0.017513056323959005,stable_positive
shanghai2022,Colidextribacter,10,0,10,0,-0.05998842105563591,-0.06674169603281513,stable_negative
shanghai2022,Collinsella,10,7,3,0,0.003307212717546765,0.0022097182674333765,unstable
shanghai2022,Comamonas,10,10,0,0,0.010521873425526733,0.011887184675822003,stable_positive
shanghai2022,Coprobacillus,10,0,10,0,-0.01608676019976782,-0.017693930094577398,stable_negative
shanghai2022,Coprobacter,10,2,8,0,-0.0010830715503830435,-0.0015098644105217128,stable_negative
shanghai2022,Coprococcus,10,10,0,0,0.02283838129006701,0.02942377169762996,stable_positive
shanghai2022,Coriobacteriaceae UCG-003,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Corynebacterium,10,10,0,0,0.00159018010430447,0.0016206262936208928,stable_positive
shanghai2022,Cupriavidus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Curvibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Cutibacterium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,DTU089,10,10,0,0,0.02325909599918566,0.02834053333269909,stable_positive
shanghai2022,Dactylosporangium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Defluviitaleaceae UCG-011,10,10,0,0,0.008120525787079218,0.009122257763189319,stable_positive
shanghai2022,Desulfovibrio,10,7,3,0,0.002590404177842867,-0.0003444555692054263,unstable
shanghai2022,Dethiobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Dialister,10,0,10,0,-0.009927385116690286,-0.011230267411274359,stable_negative
shanghai2022,Diaphorobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Dielma,10,3,7,0,-0.0009457173930494712,-0.0009813451360453553,unstable
shanghai2022,Dinghuibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Dokdonella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Dongia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Dorea,10,10,0,0,0.04875341938957689,0.05227286739181845,stable_positive
shanghai2022,Edaphobaculum,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Eggerthella,10,10,0,0,0.044300369411518284,0.047924502020329676,stable_positive
shanghai2022,Eisenbergiella,10,10,0,0,0.0539188984789382,0.058795209909543386,stable_positive
shanghai2022,Ellin6055,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Ellin6067,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Elusimicrobium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Enhydrobacter,10,0,10,0,-0.0008169668878743497,-0.0007707316753891416,stable_negative
shanghai2022,Enterobacter,10,0,10,0,-0.057022736227181195,-0.06531828330546764,stable_negative
shanghai2022,Enterococcus,10,10,0,0,0.017738983829301544,0.020018968925119347,stable_positive
shanghai2022,Enterorhabdus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Enteroscipio,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Erysipelatoclostridium,10,10,0,0,0.026223784356349207,0.027477230932068986,stable_positive
shanghai2022,Erysipelotrichaceae UCG-003,10,10,0,0,0.013555855693835345,0.01716015455349488,stable_positive
shanghai2022,Erysipelotrichaceae UCG-006,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Escherichia-Shigella,10,10,0,0,0.021946548970313808,0.021600177547589756,stable_positive
shanghai2022,Eubacterium,10,10,0,0,0.01565968395198753,0.01746061601453127,stable_positive
shanghai2022,Eubacterium brachy group,10,10,0,0,0.022470812364365794,0.027335282728988053,stable_positive
shanghai2022,Eubacterium eligens group,10,0,10,0,-0.04486883947033315,-0.047189991797194755,stable_negative
shanghai2022,Eubacterium hallii group,10,5,5,0,-0.00027297979448634847,-0.005310869309801277,unstable
shanghai2022,Eubacterium oxidoreducens group,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Eubacterium ventriosum group,10,0,10,0,-0.03585099379233201,-0.04050512607511247,stable_negative
shanghai2022,Ezakiella,10,2,8,0,-0.0015504213549365348,-0.0032531240637876414,stable_negative
shanghai2022,Faecalibacterium,10,9,1,0,0.012012465253970643,0.015055025143797165,stable_positive
shanghai2022,Faecalibaculum,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Faecalitalea,10,10,0,0,0.007178782731955227,0.008678316951986889,stable_positive
shanghai2022,Family XIII AD3011 group,10,4,6,0,-0.002648223708170503,-0.0024567442064022016,unstable
shanghai2022,Family XIII UCG-001,10,10,0,0,0.012223262406543693,0.013254284411021477,stable_positive
shanghai2022,Fenollaria,10,10,0,0,0.017091233257080958,0.01877276391984739,stable_positive
shanghai2022,Ferruginibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Finegoldia,10,8,2,0,0.0007672993161470438,0.0006010650017705259,stable_positive
shanghai2022,Flavisolibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Flavitalea,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Flavobacterium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Flavonifractor,10,10,0,0,0.013733143181796439,0.014033054478596355,stable_positive
shanghai2022,Fluviicola,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Fournierella,10,0,10,0,-0.0034120890241541952,-0.004080632103067291,stable_negative
shanghai2022,Frisingicoccus,10,10,0,0,0.012634675174653442,0.01615778619500904,stable_positive
shanghai2022,Fusicatenibacter,10,10,0,0,0.028537709370832404,0.0313793122716399,stable_positive
shanghai2022,Fusobacterium,10,10,0,0,0.02394941161640691,0.024057648649615793,stable_positive
shanghai2022,GCA-900066575,10,2,8,0,-0.0020826138410515566,-0.0024541579404694417,stable_negative
shanghai2022,GCA-900066755,10,9,1,0,0.002803808080478382,0.0033478988035673513,stable_positive
shanghai2022,Gaiella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Gemella,10,10,0,0,0.040208223167429266,0.04565306063274732,stable_positive
shanghai2022,Gemmatimonas,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Gordonibacter,10,10,0,0,0.009259413655379925,0.009787278735374322,stable_positive
shanghai2022,Granulicatella,10,5,5,0,-0.0002940952695545077,-0.0006831536298678222,unstable
shanghai2022,HT002,10,10,0,0,0.010790005411594215,0.012498786102444141,stable_positive
shanghai2022,Haemophilus,10,0,10,0,-0.05585554808679588,-0.06071143480548543,stable_negative
shanghai2022,Haliangium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Halomonas,10,6,4,0,4.620704133148034e-05,0.0001717304592253951,unstable
shanghai2022,Harryflintia,10,4,6,0,-0.0006979444982000674,-0.001222169085195389,unstable
shanghai2022,Hassallia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Helicobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Hirschia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Holdemanella,10,10,0,0,0.007915351332101018,0.008406589300442184,stable_positive
shanghai2022,Holdemania,10,10,0,0,0.05618976197358591,0.06461099027377326,stable_positive
shanghai2022,Howardella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Hungatella,10,10,0,0,0.006583915854513062,0.0077234193597463365,stable_positive
shanghai2022,Hyphomicrobium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,IS-44,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Iamia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Ilumatobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Incertae Sedis,10,10,0,0,0.049702273738772285,0.05570105139718186,stable_positive
shanghai2022,Intestinibacter,10,1,9,0,-0.010962632990270218,-0.013599600424632588,stable_negative
shanghai2022,Intestinimonas,10,2,8,0,-0.005074102687119472,-0.005025513757319006,stable_negative
shanghai2022,JGI 0001001-H03,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Klebsiella,10,1,9,0,-0.012700194361965988,-0.01157131081175941,stable_negative
shanghai2022,Kribbella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lachnoclostridium,10,0,10,0,-0.02428859178880119,-0.02730940933759344,stable_negative
shanghai2022,Lachnospira,10,0,10,0,-0.018924250635585324,-0.021961224965517088,stable_negative
shanghai2022,Lachnospiraceae FCS020 group,10,3,7,0,-0.0018412703274332575,-0.0021071424552900272,unstable
shanghai2022,Lachnospiraceae NC2004 group,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lachnospiraceae ND3007 group,10,0,10,0,-0.01949795813789912,-0.021428737335767382,stable_negative
shanghai2022,Lachnospiraceae NK3A20 group,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lachnospiraceae NK4A136 group,10,9,1,0,0.007456117462637202,0.00847679190950303,stable_positive
shanghai2022,Lachnospiraceae UCG-001,10,0,10,0,-0.012979793628371959,-0.013476878003071782,stable_negative
shanghai2022,Lachnospiraceae UCG-003,10,0,10,0,-0.022095867586874623,-0.022602792658856098,stable_negative
shanghai2022,Lachnospiraceae UCG-004,10,0,10,0,-0.06642310347273656,-0.07569340041241432,stable_negative
shanghai2022,Lachnospiraceae UCG-006,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lachnospiraceae UCG-010,10,0,10,0,-0.024412346125079653,-0.023457817606365464,stable_negative
shanghai2022,Lacibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lacticaseibacillus,10,10,0,0,0.007911074408806697,0.008649748529248595,stable_positive
shanghai2022,Lactiplantibacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lactobacillus,10,10,0,0,0.057357901063629424,0.06339213316989264,stable_positive
shanghai2022,Lactococcus,10,0,10,0,-0.008091853115946767,-0.009528558742450424,stable_negative
shanghai2022,Lactonifactor,10,10,0,0,0.003968932230079814,0.004237516085782258,stable_positive
shanghai2022,Lacunisphaera,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Latilactobacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lechevalieria,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Legionella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Leucobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Leuconostoc,10,0,10,0,-0.0006092277066311786,-0.0008048829593977132,stable_negative
shanghai2022,Levilactobacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Libanicoccus,10,9,1,0,0.0029797938787784655,0.0025422433890560092,stable_positive
shanghai2022,Ligilactobacillus,10,10,0,0,0.0171672898801263,0.020559681005703722,stable_positive
shanghai2022,Limosilactobacillus,10,10,0,0,0.032608991664900736,0.03497777190355881,stable_positive
shanghai2022,Longimicrobium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Luedemannella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Luteolibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lysinibacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Lysobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,MND1,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Marmoricola,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Marvinbryantia,10,10,0,0,0.013353262541234541,0.016184318116435892,stable_positive
shanghai2022,Massilia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Megamonas,10,1,9,0,-0.009682641588856254,-0.012705129074347555,stable_negative
shanghai2022,Megasphaera,10,0,10,0,-0.022304802899086096,-0.022001350587658473,stable_negative
shanghai2022,Merdibacter,10,0,10,0,-0.007029936649217793,-0.006816539764863408,stable_negative
shanghai2022,Mesorhizobium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Methanobrevibacter,10,2,8,0,-0.00035453253150877944,-0.0003278879835193852,stable_negative
shanghai2022,Methylobacterium-Methylorubrum,10,0,10,0,-0.001175570634434117,-0.0012443455466673275,stable_negative
shanghai2022,Methyloceanibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Methylotenera,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Methyloversatilis,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Microbacterium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Microlunatus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Microvirga,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Mitsuokella,10,0,10,0,-0.004027637918202546,-0.004282285411652231,stable_negative
shanghai2022,Mogibacterium,10,10,0,0,0.020064748412085442,0.021974870135197895,stable_positive
shanghai2022,Monoglobus,10,9,1,0,0.01503504424803287,0.017331521555567365,stable_positive
shanghai2022,Muribaculum,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Mycobacterium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,NK4A214 group,10,1,9,0,-0.0072124161118280955,-0.006611231741293262,stable_negative
shanghai2022,Nannocystis,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Negativibacillus,10,1,9,0,-0.012006000301865261,-0.017115817208774024,stable_negative
shanghai2022,Nesterenkonia,10,0,10,0,-0.0005004543344142966,-0.0005987492133948928,stable_negative
shanghai2022,Niastella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Nitrolancea,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Nitrosococcus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Nitrosospira,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Nitrospira,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Nocardioides,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Nonomuraea,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Nordella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Novosphingobium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,OLB17,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,OM27 clade,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Oceanicaulis,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Odoribacter,10,0,10,0,-0.030329530868273114,-0.03564070231168273,stable_negative
shanghai2022,Ohtaekwangia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Olsenella,10,9,1,0,0.00547035668847902,0.006583015927021467,stable_positive
shanghai2022,Opitutus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Oribacterium,10,7,3,0,0.0005564645284585619,0.0005939314663884918,unstable
shanghai2022,Oscillibacter,10,1,9,0,-0.01296181228731382,-0.012216338788506035,stable_negative
shanghai2022,Oscillospira,10,8,2,0,0.001999398654540831,0.003191028706646823,stable_positive
shanghai2022,Oxalobacter,10,0,10,0,-0.013374471792724125,-0.017138476911836044,stable_negative
shanghai2022,P3OB-42,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Paenibacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Paeniclostridium,10,0,10,0,-0.014680084601739215,-0.015741035993632517,stable_negative
shanghai2022,Paenisporosarcina,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pajaroellobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Paludicola,10,0,10,0,-0.0035129315835527777,-0.00367630140522052,stable_negative
shanghai2022,Pannonibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Papillibacter,10,9,1,0,0.001665339505623381,0.0017406390320143072,stable_positive
shanghai2022,Parabacteroides,10,0,10,0,-0.042001754976164936,-0.0473653596754667,stable_negative
shanghai2022,Paracoccus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Paraprevotella,10,0,10,0,-0.0142624240165244,-0.0185205082137532,stable_negative
shanghai2022,Parapusillimonas,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Parasutterella,10,0,10,0,-0.05037684046165898,-0.05106557942824236,stable_negative
shanghai2022,Parvimonas,10,10,0,0,0.0025230164689165682,0.002606615212776627,stable_positive
shanghai2022,Pedobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pedomicrobium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pelagibacterium,10,10,0,0,0.002845530962097495,0.0030532941895291803,stable_positive
shanghai2022,Peptococcus,10,0,10,0,-0.020355341616762772,-0.02051484936158255,stable_negative
shanghai2022,Peptoniphilus,10,10,0,0,0.01563495219216428,0.017147362318550366,stable_positive
shanghai2022,Peptostreptococcus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Peredibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Phascolarctobacterium,10,6,4,0,0.0010992238995968986,0.0016650672691487698,unstable
shanghai2022,Phaselicystis,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Phenylobacterium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Phocea,10,9,1,0,0.006771656548678199,0.008337077711535624,stable_positive
shanghai2022,Polaromonas,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Polyangium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Polycyclovorans,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pontibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Porphyromonas,10,8,2,0,0.001964605945601204,0.0006340091368185857,stable_positive
shanghai2022,Prevotella,10,0,10,0,-0.010907460131543197,-0.011246292215672865,stable_negative
shanghai2022,Prevotella_7,10,9,1,0,0.010075596546645974,0.012682175254414067,stable_positive
shanghai2022,Prevotella_9,10,0,10,0,-0.027728961738849152,-0.026995145213726444,stable_negative
shanghai2022,Prevotellaceae NK3B31 group,10,0,10,0,-0.005843794125082017,-0.005523961927653596,stable_negative
shanghai2022,Prevotellaceae UCG-001,10,0,10,0,-0.005155063224131384,-0.0049699617852214505,stable_negative
shanghai2022,Prevotellaceae UCG-003,10,0,10,0,-0.004568855779481935,-0.004432097179656944,stable_negative
shanghai2022,Pseudenhygromyxa,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pseudoduganella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pseudoflavonifractor,10,7,3,0,0.00021837327220627635,-0.0001278447406145178,unstable
shanghai2022,Pseudolabrys,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pseudomonas,10,10,0,0,0.00826007548365008,0.008600165216953951,stable_positive
shanghai2022,Pseudonocardia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pseudorhodoplanes,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pseudoxanthomonas,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Psychrobacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Psychrobacter,10,1,9,0,-0.00031313851025186335,-0.00042824743599370347,stable_negative
shanghai2022,Puia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Pyramidobacter,10,0,10,0,-0.032918115271897946,-0.03524658579478564,stable_negative
shanghai2022,RB41,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Ralstonia,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Ramlibacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Raoultibacter,10,10,0,0,0.013342636617697554,0.014878073482153203,stable_positive
shanghai2022,Reyranella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Rhizobacter,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Rhizocola,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Rhodococcus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Rhodomicrobium,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Rhodoplanes,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Rikenellaceae RC9 gut group,10,10,0,0,0.010654848210841663,0.012110685089080968,stable_positive
shanghai2022,Romboutsia,10,0,10,0,-0.019017832645551097,-0.0248846294657959,stable_negative
shanghai2022,Roseburia,10,10,0,0,0.022741952607538786,0.02583548004849514,stable_positive
shanghai2022,Rothia,10,10,0,0,0.030923651876487934,0.03396041612487254,stable_positive
shanghai2022,Rubrobacter,10,0,10,0,-0.0011698028398651977,-0.00118868744930812,stable_negative
shanghai2022,Ruminococcus,10,0,10,0,-0.03609918370787142,-0.039494072538461794,stable_negative
shanghai2022,Ruminococcus gnavus group,10,10,0,0,0.0379012564343499,0.04354733653046412,stable_positive
shanghai2022,Ruminococcus torques group,10,10,0,0,0.030607924716628425,0.03463676395770544,stable_positive
shanghai2022,SWB02,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Salipaludibacillus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Salmonella,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Sandaracinus,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
shanghai2022,Sanguibacteroides,10,0,10,0,-0.0013575113482790996,-0.0014087711857084532,stable_negative
